time,open,high,low,close
2025-11-14T02:30:00+09:00,100420,100550,100000,100140
2025-11-14T02:45:00+09:00,100150,100290,99750,99750
2025-11-14T03:00:00+09:00,99779,100060,99435,99510
2025-11-14T03:15:00+09:00,99498,99670,98949,99240
2025-11-14T03:30:00+09:00,99256,99266,98477,98791
2025-11-14T03:45:00+09:00,98830,98940,98324,98719
2025-11-14T04:00:00+09:00,98726,99000,98498,98880
2025-11-14T04:15:00+09:00,98844,99429,98541,99301
2025-11-14T04:30:00+09:00,99331,99344,98714,99057
2025-11-14T04:45:00+09:00,99058,99105,98530,98824
2025-11-14T05:00:00+09:00,98793,98793,98298,98416
2025-11-14T05:15:00+09:00,98438,98799,98050,98640
2025-11-14T05:30:00+09:00,98660,99110,98531,98750
2025-11-14T05:45:00+09:00,98740,98740,98278,98319
2025-11-14T06:00:00+09:00,98347,98819,98201,98750
2025-11-14T06:15:00+09:00,98753,98789,98411,98700
2025-11-14T06:30:00+09:00,98705,99000,98681,99000
2025-11-14T06:45:00+09:00,98999,99060,98883,99019
2025-11-14T07:00:00+09:00,99007,99500,98900,99499
2025-11-14T07:15:00+09:00,99470,99700,99315,99656
2025-11-14T07:30:00+09:00,99655,100000,99620,99899
2025-11-14T07:45:00+09:00,99989,100000,99801,99960
2025-11-14T08:00:00+09:00,99960,100120,99701,100120
2025-11-14T08:15:00+09:00,100150,100480,100150,100340
2025-11-14T08:30:00+09:00,100310,100550,100310,100480
2025-11-14T08:45:00+09:00,100470,100470,99679,99839
2025-11-14T09:00:00+09:00,99777,99790,99220,99399
2025-11-14T09:15:00+09:00,99367,99617,98937,99538
2025-11-14T09:30:00+09:00,99542,99847,99112,99413
2025-11-14T09:45:00+09:00,99395,99409,98843,99090
2025-11-14T10:00:00+09:00,99047,99217,98843,99031
2025-11-14T10:15:00+09:00,98980,99467,98920,99164
2025-11-14T10:30:00+09:00,99192,99646,99097,99298
2025-11-14T10:45:00+09:00,99300,99521,99290,99339
2025-11-14T11:00:00+09:00,99360,99629,99360,99602
2025-11-14T11:15:00+09:00,99590,99907,99590,99765
2025-11-14T11:30:00+09:00,99774,99920,99730,99905
2025-11-14T11:45:00+09:00,99900,99919,99578,99726
2025-11-14T12:00:00+09:00,99730,99732,99422,99440
2025-11-14T12:15:00+09:00,99420,99430,99153,99402
2025-11-14T12:30:00+09:00,99386,99405,99000,99000
2025-11-14T12:45:00+09:00,99028,99220,98930,99220
2025-11-14T13:00:00+09:00,99218,99256,98880,98951
2025-11-14T13:15:00+09:00,98994,99203,98921,99071
