time,open,high,low,close
2026-02-01T23:30:00+09:00,77892,78174,77282,77945
2026-02-01T23:45:00+09:00,77946,78562,77844,78241
2026-02-02T00:00:00+09:00,78266,78302,77571,77670
2026-02-02T00:15:00+09:00,77692,77740,76964,77029
2026-02-02T00:30:00+09:00,77029,77431,76823,77210
2026-02-02T00:45:00+09:00,77229,77913,77200,77626
2026-02-02T01:00:00+09:00,77636,77653,77139,77603
2026-02-02T01:15:00+09:00,77603,77884,77186,77591
2026-02-02T01:30:00+09:00,77642,77806,77226,77280
2026-02-02T01:45:00+09:00,77321,77619,77192,77550
2026-02-02T02:00:00+09:00,77550,77818,77473,77719
2026-02-02T02:15:00+09:00,77704,77811,77401,77608
2026-02-02T02:30:00+09:00,77618,77709,77361,77527
2026-02-02T02:45:00+09:00,77510,77808,77440,77808
2026-02-02T03:00:00+09:00,77808,78350,77793,78307
2026-02-02T03:15:00+09:00,78274,78532,78059,78225
2026-02-02T03:30:00+09:00,78221,78255,78008,78055
2026-02-02T03:45:00+09:00,78027,78129,77772,78096
2026-02-02T04:00:00+09:00,78089,78165,77795,77795
2026-02-02T04:15:00+09:00,77799,77877,77671,77766
2026-02-02T04:30:00+09:00,77766,77862,77557,77599
2026-02-02T04:45:00+09:00,77596,77596,77042,77233
2026-02-02T05:00:00+09:00,77215,77379,76937,77258
2026-02-02T05:15:00+09:00,77261,77488,76584,76748
2026-02-02T05:30:00+09:00,76786,77798,76786,77485
2026-02-02T05:45:00+09:00,77494,77517,77133,77185
2026-02-02T06:00:00+09:00,77163,77205,76509,76805
2026-02-02T06:15:00+09:00,76813,77121,76601,77052
2026-02-02T06:30:00+09:00,77061,77228,76842,76919
2026-02-02T06:45:00+09:00,76886,76930,76420,76587
2026-02-02T07:00:00+09:00,76560,77833,76500,77545
2026-02-02T07:15:00+09:00,77558,77558,76738,77273
2026-02-02T07:30:00+09:00,77266,77685,77227,77525
2026-02-02T07:45:00+09:00,77524,77615,77214,77319
2026-02-02T08:00:00+09:00,77284,77398,75735,76712
2026-02-02T08:15:00+09:00,76782,77081,76218,76873
2026-02-02T08:30:00+09:00,76861,77662,76775,77406
2026-02-02T08:45:00+09:00,77366,77397,76952,77011
2026-02-02T09:00:00+09:00,77029,77777,76688,77607
2026-02-02T09:15:00+09:00,77595,78139,77565,77992
2026-02-02T09:30:00+09:00,78016,78244,77811,77927
2026-02-02T09:45:00+09:00,77979,78050,77616,77730
2026-02-02T10:00:00+09:00,77730,77997,76889,76901
2026-02-02T10:15:00+09:00,76964,77994,76684,77838
2026-02-02T10:30:00+09:00,77839,77898,77488,77786
2026-02-02T10:45:00+09:00,77778,77820,77430,77573
2026-02-02T11:00:00+09:00,77575,77619,77034,77262
2026-02-02T11:15:00+09:00,77255,77611,77094,77177
2026-02-02T11:30:00+09:00,77177,77320,76826,77035
2026-02-02T11:45:00+09:00,77072,77072,76500,76566
2026-02-02T12:00:00+09:00,76551,76638,76007,76030
2026-02-02T12:15:00+09:00,76007,76056,75369,75369
2026-02-02T12:30:00+09:00,75369,75624,75114,75114
2026-02-02T12:45:00+09:00,75114,76626,75063,76449
2026-02-02T13:00:00+09:00,76461,76480,75504,75629
2026-02-02T13:15:00+09:00,75650,76700,75644,76665
2026-02-02T13:30:00+09:00,76666,76775,76319,76340
2026-02-02T13:45:00+09:00,76339,76345,75928,76060
2026-02-02T14:00:00+09:00,76052,76150,75544,75610
2026-02-02T14:15:00+09:00,75694,75694,75063,75217
2026-02-02T14:30:00+09:00,75244,75555,75063,75402
2026-02-02T14:45:00+09:00,75389,75813,75253,75634
2026-02-02T15:00:00+09:00,75634,75820,75290,75781
2026-02-02T15:15:00+09:00,75773,76236,75531,75830
2026-02-02T15:30:00+09:00,75859,76940,75078,76557
2026-02-02T15:45:00+09:00,76644,76861,76239,76674
2026-02-02T16:00:00+09:00,76677,76977,76480,76646
2026-02-02T16:15:00+09:00,76630,76842,76431,76550
2026-02-02T16:30:00+09:00,76552,76845,76536,76666
2026-02-02T16:45:00+09:00,76689,77075,76657,76728
2026-02-02T17:00:00+09:00,76734,77073,76710,76963
2026-02-02T17:15:00+09:00,76992,77287,76810,76891
2026-02-02T17:30:00+09:00,76901,77178,76766,77018
2026-02-02T17:45:00+09:00,77008,77209,76933,76986
2026-02-02T18:00:00+09:00,77006,77075,76750,76883
2026-02-02T18:15:00+09:00,76818,77487,76794,77474
2026-02-02T18:30:00+09:00,77428,77805,77323,77606
2026-02-02T18:45:00+09:00,77548,77964,77548,77840
2026-02-02T19:00:00+09:00,77845,78006,77705,77793
2026-02-02T19:15:00+09:00,77798,77839,77570,77799
2026-02-02T19:30:00+09:00,77776,77973,77627,77729
2026-02-02T19:45:00+09:00,77720,77763,77601,77631
2026-02-02T20:00:00+09:00,77638,77915,77573,77883
2026-02-02T20:15:00+09:00,77860,77944,77705,77944
2026-02-02T20:30:00+09:00,77926,78095,77881,77964
2026-02-02T20:45:00+09:00,77964,78090,77821,77881
2026-02-02T21:00:00+09:00,77886,78085,77830,78080
2026-02-02T21:15:00+09:00,78058,78514,77998,78298
2026-02-02T21:30:00+09:00,78268,78310,77958,77985
2026-02-02T21:45:00+09:00,77969,78174,77909,78095
2026-02-02T22:00:00+09:00,78088,78131,77910,78113
2026-02-02T22:15:00+09:00,78113,78272,77937,78042
2026-02-02T22:30:00+09:00,78035,78127,77911,77994
2026-02-02T22:45:00+09:00,78012,78552,77939,78348
2026-02-02T23:00:00+09:00,78324,78445,77829,77876
2026-02-02T23:15:00+09:00,77873,78201,77727,78119
2026-02-02T23:30:00+09:00,78107,78980,78098,78569
2026-02-02T23:45:00+09:00,78562,78870,77806,77940
2026-02-03T00:00:00+09:00,77988,78476,77677,78420
2026-02-03T00:15:00+09:00,78389,79076,78236,78746
2026-02-03T00:30:00+09:00,78723,79450,78551,79156
2026-02-03T00:45:00+09:00,79136,79316,78762,78987
2026-02-03T01:00:00+09:00,78956,79310,78724,79186
2026-02-03T01:15:00+09:00,79189,79408,78974,79298
2026-02-03T01:30:00+09:00,79284,79326,78916,79157
2026-02-03T01:45:00+09:00,79170,79170,78677,78736
2026-02-03T02:00:00+09:00,78720,79117,78702,79090
2026-02-03T02:15:00+09:00,79078,79331,79005,79087
2026-02-03T02:30:00+09:00,79084,79322,78883,78990
2026-02-03T02:45:00+09:00,78979,79184,78911,79110
2026-02-03T03:00:00+09:00,79092,79101,78763,78812
2026-02-03T03:15:00+09:00,78818,78859,78473,78546
2026-02-03T03:30:00+09:00,78543,78999,78508,78685
2026-02-03T03:45:00+09:00,78699,78810,78662,78669
2026-02-03T04:00:00+09:00,78665,78804,78486,78638
2026-02-03T04:15:00+09:00,78634,78719,78409,78588
2026-02-03T04:30:00+09:00,78584,78642,78421,78637
2026-02-03T04:45:00+09:00,78639,78656,78375,78432
2026-02-03T05:00:00+09:00,78429,78765,78218,78534
2026-02-03T05:15:00+09:00,78541,78652,78454,78508
2026-02-03T05:30:00+09:00,78506,78547,78254,78301
2026-02-03T05:45:00+09:00,78289,78349,78000,78105
2026-02-03T06:00:00+09:00,78121,78508,78020,78448
2026-02-03T06:15:00+09:00,78442,78569,78305,78400
2026-02-03T06:30:00+09:00,78396,78669,78379,78440
2026-02-03T06:45:00+09:00,78457,78645,78457,78630
2026-02-03T07:00:00+09:00,78642,78972,78631,78867
2026-02-03T07:15:00+09:00,78856,78860,78673,78788
2026-02-03T07:30:00+09:00,78763,78936,78748,78930
2026-02-03T07:45:00+09:00,78934,78950,78762,78919
2026-02-03T08:00:00+09:00,78911,78940,78771,78864
2026-02-03T08:15:00+09:00,78826,78942,78665,78747
2026-02-03T08:30:00+09:00,78742,79099,78724,79021
2026-02-03T08:45:00+09:00,79011,79036,78792,78856
2026-02-03T09:00:00+09:00,78846,78906,78510,78666
2026-02-03T09:15:00+09:00,78660,79037,78645,79018
2026-02-03T09:30:00+09:00,79018,79058,78855,79026
2026-02-03T09:45:00+09:00,79013,79193,78943,79152
2026-02-03T10:00:00+09:00,79162,79285,78885,79029
2026-02-03T10:15:00+09:00,79011,79079,78813,78995
2026-02-03T10:30:00+09:00,78982,79029,78880,79029
2026-02-03T10:45:00+09:00,79013,79104,78952,79104
2026-02-03T11:00:00+09:00,79091,79091,78556,78605
2026-02-03T11:15:00+09:00,78598,78938,78582,78779
2026-02-03T11:30:00+09:00,78771,78794,78460,78460
2026-02-03T11:45:00+09:00,78459,78465,77860,77873
2026-02-03T12:00:00+09:00,77901,78174,77713,78078
2026-02-03T12:15:00+09:00,78089,78379,77841,78363
2026-02-03T12:30:00+09:00,78375,78697,78322,78646
2026-02-03T12:45:00+09:00,78641,78991,78590,78833
2026-02-03T13:00:00+09:00,78816,78858,78602,78835
2026-02-03T13:15:00+09:00,78811,78839,78556,78576
2026-02-03T13:30:00+09:00,78584,79076,78584,79050
2026-02-03T13:45:00+09:00,79053,79064,78842,78874
2026-02-03T14:00:00+09:00,78872,78872,78553,78553
2026-02-03T14:15:00+09:00,78559,78585,78338,78493
2026-02-03T14:30:00+09:00,78481,78568,78376,78424
2026-02-03T14:45:00+09:00,78420,78555,78277,78301
2026-02-03T15:00:00+09:00,78311,78373,78003,78121
2026-02-03T15:15:00+09:00,78112,78695,78080,78631
2026-02-03T15:30:00+09:00,78615,78701,78483,78521
2026-02-03T15:45:00+09:00,78531,78732,78521,78671
2026-02-03T16:00:00+09:00,78659,78967,78548,78827
2026-02-03T16:15:00+09:00,78808,78860,78663,78736
2026-02-03T16:30:00+09:00,78719,78989,78702,78892
2026-02-03T16:45:00+09:00,78885,78929,78766,78853
2026-02-03T17:00:00+09:00,78858,78981,78541,78564
2026-02-03T17:15:00+09:00,78552,79040,78534,78956
2026-02-03T17:30:00+09:00,78940,79163,78861,79097
2026-02-03T17:45:00+09:00,79066,79088,78750,78815
2026-02-03T18:00:00+09:00,78808,78904,78227,78247
2026-02-03T18:15:00+09:00,78251,78460,78028,78030
2026-02-03T18:30:00+09:00,78032,78496,78000,78378
2026-02-03T18:45:00+09:00,78370,78525,78280,78474
2026-02-03T19:00:00+09:00,78475,78690,78428,78613
2026-02-03T19:15:00+09:00,78623,78642,78472,78533
2026-02-03T19:30:00+09:00,78533,78533,78202,78241
2026-02-03T19:45:00+09:00,78223,78307,78148,78219
2026-02-03T20:00:00+09:00,78243,78343,78146,78307
2026-02-03T20:15:00+09:00,78293,78358,78085,78134
2026-02-03T20:30:00+09:00,78147,78346,78067,78299
2026-02-03T20:45:00+09:00,78284,78455,78150,78150
2026-02-03T21:00:00+09:00,78166,78407,78069,78311
2026-02-03T21:15:00+09:00,78293,78404,78206,78404
2026-02-03T21:30:00+09:00,78380,78436,78281,78315
2026-02-03T21:45:00+09:00,78310,78501,78301,78389
2026-02-03T22:00:00+09:00,78400,78509,78299,78467
2026-02-03T22:15:00+09:00,78482,78523,78261,78488
2026-02-03T22:30:00+09:00,78496,78531,78355,78363
2026-02-03T22:45:00+09:00,78355,78476,78258,78371
2026-02-03T23:00:00+09:00,78374,78472,78321,78413
2026-02-03T23:15:00+09:00,78410,78503,78141,78485
2026-02-03T23:30:00+09:00,78483,78490,77723,77932
2026-02-03T23:45:00+09:00,77946,78280,77195,77287
2026-02-04T00:00:00+09:00,77270,77744,77160,77241
2026-02-04T00:15:00+09:00,77231,78179,77122,77800
2026-02-04T00:30:00+09:00,77807,78276,77551,77551
2026-02-04T00:45:00+09:00,77541,78255,77389,78210
2026-02-04T01:00:00+09:00,78191,78195,77407,77412
2026-02-04T01:15:00+09:00,77428,77470,76746,76753
2026-02-04T01:30:00+09:00,76744,76966,76616,76802
2026-02-04T01:45:00+09:00,76814,76928,76542,76554
2026-02-04T02:00:00+09:00,76562,76595,75746,75750
2026-02-04T02:15:00+09:00,75756,76164,75742,75951
2026-02-04T02:30:00+09:00,75958,76019,75190,75197
2026-02-04T02:45:00+09:00,75200,75458,74961,74974
2026-02-04T03:00:00+09:00,74993,75360,74800,74800
2026-02-04T03:15:00+09:00,74800,74972,74247,74247
2026-02-04T03:30:00+09:00,74247,74465,73806,73835
2026-02-04T03:45:00+09:00,73834,73884,73244,73246
2026-02-04T04:00:00+09:00,73246,74989,73060,74738
2026-02-04T04:15:00+09:00,74675,75363,74394,74995
2026-02-04T04:30:00+09:00,75043,75375,74911,75044
2026-02-04T04:45:00+09:00,75019,75173,74443,75074
2026-02-04T05:00:00+09:00,75050,75208,74707,74813
2026-02-04T05:15:00+09:00,74809,75992,74675,75804
2026-02-04T05:30:00+09:00,75796,76708,75736,76493
2026-02-04T05:45:00+09:00,76493,76817,76322,76601
2026-02-04T06:00:00+09:00,76577,77090,76560,76900
2026-02-04T06:15:00+09:00,76909,76932,76456,76603
2026-02-04T06:30:00+09:00,76604,76769,76331,76481
2026-02-04T06:45:00+09:00,76494,76582,76235,76365
2026-02-04T07:00:00+09:00,76374,76417,75883,75947
2026-02-04T07:15:00+09:00,75940,76196,75622,76161
2026-02-04T07:30:00+09:00,76132,76210,75923,75935
2026-02-04T07:45:00+09:00,75929,75934,75530,75850
2026-02-04T08:00:00+09:00,75813,75895,75541,75888
2026-02-04T08:15:00+09:00,75901,76088,75765,75874
2026-02-04T08:30:00+09:00,75865,76122,75803,75986
2026-02-04T08:45:00+09:00,75994,75994,75676,75874
2026-02-04T09:00:00+09:00,75857,75896,75569,75606
2026-02-04T09:15:00+09:00,75581,76172,75581,76172
2026-02-04T09:30:00+09:00,76138,76386,76055,76186
2026-02-04T09:45:00+09:00,76200,76361,75984,76020
2026-02-04T10:00:00+09:00,76023,76664,76023,76643
2026-02-04T10:15:00+09:00,76618,76700,76456,76571
2026-02-04T10:30:00+09:00,76559,76908,76542,76795
2026-02-04T10:45:00+09:00,76804,76804,76400,76530
2026-02-04T11:00:00+09:00,76527,76720,76440,76495
2026-02-04T11:15:00+09:00,76497,76727,76294,76302
2026-02-04T11:30:00+09:00,76302,76302,75819,76124
2026-02-04T11:45:00+09:00,76101,76201,75878,76070
2026-02-04T12:00:00+09:00,76095,76760,76016,76749
2026-02-04T12:15:00+09:00,76732,76817,76482,76518
2026-02-04T12:30:00+09:00,76498,77078,76496,76805
2026-02-04T12:45:00+09:00,76789,76882,76754,76810
2026-02-04T13:00:00+09:00,76822,76946,76718,76850
2026-02-04T13:15:00+09:00,76847,76847,76631,76681
2026-02-04T13:30:00+09:00,76702,76877,76692,76700
2026-02-04T13:45:00+09:00,76701,76702,76516,76592
2026-02-04T14:00:00+09:00,76588,76641,76516,76577
2026-02-04T14:15:00+09:00,76588,76636,76444,76575
2026-02-04T14:30:00+09:00,76562,76562,76332,76339
2026-02-04T14:45:00+09:00,76336,76426,76195,76388
2026-02-04T15:00:00+09:00,76384,76689,76361,76664
2026-02-04T15:15:00+09:00,76664,76669,76496,76598
2026-02-04T15:30:00+09:00,76586,76840,76541,76819
2026-02-04T15:45:00+09:00,76818,76880,76658,76740
2026-02-04T16:00:00+09:00,76729,76759,76423,76707
2026-02-04T16:15:00+09:00,76698,76717,76489,76561
2026-02-04T16:30:00+09:00,76539,76716,76464,76666
2026-02-04T16:45:00+09:00,76646,76693,76533,76586
2026-02-04T17:00:00+09:00,76592,76630,76306,76498
2026-02-04T17:15:00+09:00,76497,76608,76179,76208
2026-02-04T17:30:00+09:00,76203,76462,76147,76437
2026-02-04T17:45:00+09:00,76446,76672,76441,76664
2026-02-04T18:00:00+09:00,76648,76680,76375,76393
2026-02-04T18:15:00+09:00,76395,76404,76191,76207
2026-02-04T18:30:00+09:00,76211,76288,76020,76164
2026-02-04T18:45:00+09:00,76161,76303,76132,76182
2026-02-04T19:00:00+09:00,76190,76288,76123,76215
2026-02-04T19:15:00+09:00,76214,76295,76151,76169
2026-02-04T19:30:00+09:00,76179,76401,76179,76322
2026-02-04T19:45:00+09:00,76325,76406,76286,76358
2026-02-04T20:00:00+09:00,76357,76357,75806,75896
2026-02-04T20:15:00+09:00,75884,76149,75735,75939
2026-02-04T20:30:00+09:00,75924,76348,75921,76106
2026-02-04T20:45:00+09:00,76116,76281,76050,76088
2026-02-04T21:00:00+09:00,76101,76301,76088,76176
2026-02-04T21:15:00+09:00,76186,76355,76070,76137
2026-02-04T21:30:00+09:00,76115,76327,76114,76237
2026-02-04T21:45:00+09:00,76245,76269,76137,76245
2026-02-04T22:00:00+09:00,76239,76260,76116,76159
2026-02-04T22:15:00+09:00,76155,76189,75799,75909
2026-02-04T22:30:00+09:00,75908,75996,75307,75390
2026-02-04T22:45:00+09:00,75390,75473,74848,74929
2026-02-04T23:00:00+09:00,74897,75385,74820,75385
2026-02-04T23:15:00+09:00,75357,75623,75243,75311
2026-02-04T23:30:00+09:00,75328,75800,74725,75220
2026-02-04T23:45:00+09:00,75220,75550,74263,74408
2026-02-05T00:00:00+09:00,74379,75099,73857,74919
2026-02-05T00:15:00+09:00,74866,75342,74519,74915
2026-02-05T00:30:00+09:00,74934,75012,73811,74390
2026-02-05T00:45:00+09:00,74399,74461,73888,74136
2026-02-05T01:00:00+09:00,74126,74229,73581,73890
2026-02-05T01:15:00+09:00,73929,74266,73395,74156
2026-02-05T01:30:00+09:00,74140,74245,73089,73140
2026-02-05T01:45:00+09:00,73140,73885,73073,73625
2026-02-05T02:00:00+09:00,73629,73845,72880,73595
2026-02-05T02:15:00+09:00,73629,73861,72586,72586
2026-02-05T02:30:00+09:00,72619,73069,72425,72860
2026-02-05T02:45:00+09:00,72848,72995,72402,72684
2026-02-05T03:00:00+09:00,72692,73361,72404,72947
2026-02-05T03:15:00+09:00,73006,73714,72751,73503
2026-02-05T03:30:00+09:00,73497,74212,73378,74126
2026-02-05T03:45:00+09:00,74099,74099,73491,73530
2026-02-05T04:00:00+09:00,73547,74033,73475,73620
2026-02-05T04:15:00+09:00,73649,73874,73195,73238
2026-02-05T04:30:00+09:00,73268,73737,73129,73720
2026-02-05T04:45:00+09:00,73728,74097,73470,74010
2026-02-05T05:00:00+09:00,74006,74236,73560,73639
2026-02-05T05:15:00+09:00,73631,73925,73631,73660
2026-02-05T05:30:00+09:00,73680,73796,73496,73736
2026-02-05T05:45:00+09:00,73711,73781,73583,73600
2026-02-05T06:00:00+09:00,73585,73712,73394,73652
2026-02-05T06:15:00+09:00,73639,73668,73158,73162
2026-02-05T06:30:00+09:00,73163,73416,72608,72706
2026-02-05T06:45:00+09:00,72696,72960,72345,72903
2026-02-05T07:00:00+09:00,72912,72974,72126,72483
2026-02-05T07:15:00+09:00,72486,73844,72471,73630
2026-02-05T07:30:00+09:00,73624,73669,72835,72947
2026-02-05T07:45:00+09:00,72919,73199,72557,72663
2026-02-05T08:00:00+09:00,72650,72986,72581,72986
2026-02-05T08:15:00+09:00,72997,73511,72899,73494
2026-02-05T08:30:00+09:00,73494,73639,73326,73481
2026-02-05T08:45:00+09:00,73501,73648,73240,73281
2026-02-05T09:00:00+09:00,73268,73329,72869,72869
2026-02-05T09:15:00+09:00,72890,73417,72859,73347
2026-02-05T09:30:00+09:00,73348,73348,72969,73204
2026-02-05T09:45:00+09:00,73180,73272,72908,72971
2026-02-05T10:00:00+09:00,72973,73443,72911,73269
2026-02-05T10:15:00+09:00,73268,73313,72126,73053
2026-02-05T10:30:00+09:00,73096,73329,72381,72716
2026-02-05T10:45:00+09:00,72767,72924,72506,72506
2026-02-05T11:00:00+09:00,72508,72664,72126,72146
2026-02-05T11:15:00+09:00,72146,72534,71900,72416
2026-02-05T11:30:00+09:00,72452,72974,72344,72689
2026-02-05T11:45:00+09:00,72670,72719,71390,71541
2026-02-05T12:00:00+09:00,71539,71980,71441,71640
2026-02-05T12:15:00+09:00,71610,71852,71350,71600
2026-02-05T12:30:00+09:00,71591,71700,71361,71531
2026-02-05T12:45:00+09:00,71496,71626,71239,71351
2026-02-05T13:00:00+09:00,71336,71506,70807,71050
2026-02-05T13:15:00+09:00,71052,71450,70780,71119
2026-02-05T13:30:00+09:00,71131,71500,70960,71469
2026-02-05T13:45:00+09:00,71424,71459,70807,70950
2026-02-05T14:00:00+09:00,70955,71151,70738,70922
2026-02-05T14:15:00+09:00,70922,71085,70233,70520
2026-02-05T14:30:00+09:00,70512,71242,70425,71115
2026-02-05T14:45:00+09:00,71128,71150,70677,70830
2026-02-05T15:00:00+09:00,70828,71007,70575,70765
2026-02-05T15:15:00+09:00,70806,71073,70527,70631
2026-02-05T15:30:00+09:00,70624,71085,70623,70957
2026-02-05T15:45:00+09:00,70996,71086,70687,71059
2026-02-05T16:00:00+09:00,71043,71726,71002,71188
2026-02-05T16:15:00+09:00,71192,71671,71090,71519
2026-02-05T16:30:00+09:00,71497,71510,71028,71244
2026-02-05T16:45:00+09:00,71232,71316,70729,70824
2026-02-05T17:00:00+09:00,70844,71200,70786,71165
2026-02-05T17:15:00+09:00,71182,71626,71054,71445
2026-02-05T17:30:00+09:00,71455,71630,71353,71355
2026-02-05T17:45:00+09:00,71352,71444,71132,71157
2026-02-05T18:00:00+09:00,71162,71963,71130,71935
2026-02-05T18:15:00+09:00,71904,72064,71732,71824
2026-02-05T18:30:00+09:00,71838,71909,71562,71578
2026-02-05T18:45:00+09:00,71611,71827,71542,71662
2026-02-05T19:00:00+09:00,71676,71758,71422,71615
2026-02-05T19:15:00+09:00,71632,71856,71547,71856
2026-02-05T19:30:00+09:00,71842,71867,71509,71517
2026-02-05T19:45:00+09:00,71517,71527,70795,70998
2026-02-05T20:00:00+09:00,70997,71169,70826,70896
2026-02-05T20:15:00+09:00,70919,71069,70064,70206
2026-02-05T20:30:00+09:00,70228,70859,70043,70598
2026-02-05T20:45:00+09:00,70603,70708,70310,70448
2026-02-05T21:00:00+09:00,70454,70729,70020,70041
2026-02-05T21:15:00+09:00,70039,70086,69271,69759
2026-02-05T21:30:00+09:00,69768,69922,69300,69430
2026-02-05T21:45:00+09:00,69446,69875,69300,69657
2026-02-05T22:00:00+09:00,69641,69913,69504,69580
2026-02-05T22:15:00+09:00,69622,69667,69299,69360
2026-02-05T22:30:00+09:00,69400,69702,69320,69480
2026-02-05T22:45:00+09:00,69491,69811,69443,69730
2026-02-05T23:00:00+09:00,69748,70370,69748,69804
2026-02-05T23:15:00+09:00,69812,70215,69560,70190
2026-02-05T23:30:00+09:00,70190,70915,69981,70507
2026-02-05T23:45:00+09:00,70492,70819,69359,69426
2026-02-06T00:00:00+09:00,69463,69648,68090,68108
2026-02-06T00:15:00+09:00,68125,68789,66822,66907
