time,open,high,low,close
2025-12-01T15:30:00+09:00,86204,86400,86142,86400
2025-12-01T15:45:00+09:00,86400,86480,86281,86372
2025-12-01T16:00:00+09:00,86385,86429,86230,86305
2025-12-01T16:15:00+09:00,86306,86438,86187,86389
2025-12-01T16:30:00+09:00,86404,86605,86320,86605
2025-12-01T16:45:00+09:00,86604,86713,86603,86661
2025-12-01T17:00:00+09:00,86668,86778,86551,86603
2025-12-01T17:15:00+09:00,86670,86750,86645,86750
2025-12-01T17:30:00+09:00,86750,86944,86658,86943
2025-12-01T17:45:00+09:00,86943,87027,86881,87027
2025-12-01T18:00:00+09:00,87012,87060,86762,86790
2025-12-01T18:15:00+09:00,86789,86908,86691,86768
2025-12-01T18:30:00+09:00,86767,86997,86734,86993
2025-12-01T18:45:00+09:00,86991,87020,86871,86894
2025-12-01T19:00:00+09:00,86894,86960,86850,86850
2025-12-01T19:15:00+09:00,86841,86841,86733,86734
2025-12-01T19:30:00+09:00,86733,86789,86733,86773
2025-12-01T19:45:00+09:00,86775,86832,86749,86805
2025-12-01T20:00:00+09:00,86805,86830,86629,86640
2025-12-01T20:15:00+09:00,86635,86676,86581,86595
2025-12-01T20:30:00+09:00,86608,86752,86442,86442
2025-12-01T20:45:00+09:00,86441,86506,86311,86311
2025-12-01T21:00:00+09:00,86311,86360,86000,86001
2025-12-01T21:15:00+09:00,86028,86150,86000,86000
2025-12-01T21:30:00+09:00,86000,86001,85521,85710
2025-12-01T21:45:00+09:00,85617,85820,84930,85596
2025-12-01T22:00:00+09:00,85541,86236,85496,86145
2025-12-01T22:15:00+09:00,86160,86263,85962,86092
2025-12-01T22:30:00+09:00,86097,86097,85795,85901
2025-12-01T22:45:00+09:00,85901,86216,85852,86127
2025-12-01T23:00:00+09:00,86107,86429,86098,86363
2025-12-01T23:15:00+09:00,86378,86400,86113,86380
2025-12-01T23:30:00+09:00,86367,86754,86046,86179
2025-12-01T23:45:00+09:00,86178,86430,86001,86192
2025-12-02T00:00:00+09:00,86181,86232,85741,85741
2025-12-02T00:15:00+09:00,85739,85870,85074,85113
2025-12-02T00:30:00+09:00,85106,85108,84101,84101
2025-12-02T00:45:00+09:00,84118,85034,84000,84823
2025-12-02T01:00:00+09:00,84823,84970,84287,84303
2025-12-02T01:15:00+09:00,84302,84815,84221,84718
2025-12-02T01:30:00+09:00,84717,85622,84708,85310
2025-12-02T01:45:00+09:00,85300,85328,84657,84699
2025-12-02T02:00:00+09:00,84706,85124,84706,84741
2025-12-02T02:15:00+09:00,84740,85193,84641,85141
2025-12-02T02:30:00+09:00,85141,85342,84791,85341
2025-12-02T02:45:00+09:00,85342,85380,85166,85166
2025-12-02T03:00:00+09:00,85166,85640,85166,85632
2025-12-02T03:15:00+09:00,85631,85696,85424,85446
2025-12-02T03:30:00+09:00,85463,85463,84883,84935
2025-12-02T03:45:00+09:00,84924,85437,84906,85390
2025-12-02T04:00:00+09:00,85398,85460,84930,85159
2025-12-02T04:15:00+09:00,85189,85226,84891,84892
2025-12-02T04:30:00+09:00,84891,85190,84761,84893
2025-12-02T04:45:00+09:00,84914,85212,84860,85132
2025-12-02T05:00:00+09:00,85163,85981,85163,85691
2025-12-02T05:15:00+09:00,85690,85723,85421,85424
2025-12-02T05:30:00+09:00,85424,85612,85359,85612
2025-12-02T05:45:00+09:00,85586,85693,85471,85631
2025-12-02T06:00:00+09:00,85647,86000,85647,85823
2025-12-02T06:15:00+09:00,85822,86492,85781,86343
2025-12-02T06:30:00+09:00,86351,86620,86351,86566
2025-12-02T06:45:00+09:00,86574,86599,86390,86568
2025-12-02T07:00:00+09:00,86565,86948,86565,86611
2025-12-02T07:15:00+09:00,86624,86805,86520,86616
2025-12-02T07:30:00+09:00,86605,86820,86442,86781
2025-12-02T07:45:00+09:00,86821,87000,86731,86731
2025-12-02T08:00:00+09:00,86731,86897,86611,86611
2025-12-02T08:15:00+09:00,86623,86890,86623,86865
2025-12-02T08:30:00+09:00,86885,86975,86651,86662
2025-12-02T08:45:00+09:00,86659,86659,86404,86447
2025-12-02T09:00:00+09:00,86444,86704,86410,86470
2025-12-02T09:15:00+09:00,86521,86553,86333,86454
2025-12-02T09:30:00+09:00,86495,86639,86480,86490
2025-12-02T09:45:00+09:00,86501,86795,86493,86665
2025-12-02T10:00:00+09:00,86648,87500,86640,86876
2025-12-02T10:15:00+09:00,86930,86969,86734,86887
2025-12-02T10:30:00+09:00,86866,86940,86698,86720
2025-12-02T10:45:00+09:00,86711,86737,86541,86586
2025-12-02T11:00:00+09:00,86586,86756,86433,86712
2025-12-02T11:15:00+09:00,86721,86981,86721,86841
2025-12-02T11:30:00+09:00,86840,87000,86823,86962
2025-12-02T11:45:00+09:00,86951,86968,86690,86707
2025-12-02T12:00:00+09:00,86707,86803,86620,86778
2025-12-02T12:15:00+09:00,86752,86752,86473,86491
2025-12-02T12:30:00+09:00,86491,87060,86376,87060
2025-12-02T12:45:00+09:00,87056,87250,86940,87089
2025-12-02T13:00:00+09:00,87101,87380,87101,87247
2025-12-02T13:15:00+09:00,87229,87418,87190,87190
2025-12-02T13:30:00+09:00,87187,87201,87082,87082
2025-12-02T13:45:00+09:00,87085,87183,87085,87114
2025-12-02T14:00:00+09:00,87124,87270,86989,87160
2025-12-02T14:15:00+09:00,87168,87180,87079,87079
2025-12-02T14:30:00+09:00,87085,87130,87038,87104
2025-12-02T14:45:00+09:00,87111,87220,87111,87164
2025-12-02T15:00:00+09:00,87160,87160,87061,87081
2025-12-02T15:15:00+09:00,87095,87120,87030,87033
2025-12-02T15:30:00+09:00,87045,87300,87045,87280
2025-12-02T15:45:00+09:00,87280,87286,87209,87209
2025-12-02T16:00:00+09:00,87234,87234,87047,87091
2025-12-02T16:15:00+09:00,87076,87109,87021,87041
2025-12-02T16:30:00+09:00,87041,87130,87033,87122
2025-12-02T16:45:00+09:00,87128,87175,87111,87134
2025-12-02T17:00:00+09:00,87156,87156,86815,86919
2025-12-02T17:15:00+09:00,86880,86906,86590,86640
2025-12-02T17:30:00+09:00,86590,86814,86511,86587
2025-12-02T17:45:00+09:00,86587,86761,86500,86584
2025-12-02T18:00:00+09:00,86583,86970,86583,86801
2025-12-02T18:15:00+09:00,86800,87090,86713,87013
2025-12-02T18:30:00+09:00,86992,86992,86805,86820
2025-12-02T18:45:00+09:00,86804,86913,86771,86913
2025-12-02T19:00:00+09:00,86888,87050,86888,87007
2025-12-02T19:15:00+09:00,87017,87059,86931,86948
2025-12-02T19:30:00+09:00,86948,87189,86948,87181
2025-12-02T19:45:00+09:00,87182,87669,87182,87413
2025-12-02T20:00:00+09:00,87405,87476,87120,87174
2025-12-02T20:15:00+09:00,87192,87510,87110,87510
2025-12-02T20:30:00+09:00,87522,87550,87442,87482
2025-12-02T20:45:00+09:00,87480,87714,87442,87490
2025-12-02T21:00:00+09:00,87494,87619,87447,87544
2025-12-02T21:15:00+09:00,87560,87580,87481,87560
2025-12-02T21:30:00+09:00,87566,87640,87352,87486
2025-12-02T21:45:00+09:00,87462,87462,87370,87370
2025-12-02T22:00:00+09:00,87371,87441,87210,87268
2025-12-02T22:15:00+09:00,87343,87548,87343,87467
2025-12-02T22:30:00+09:00,87466,87685,87459,87604
2025-12-02T22:45:00+09:00,87604,87962,87604,87831
2025-12-02T23:00:00+09:00,87831,88578,87732,88439
2025-12-02T23:15:00+09:00,88457,88887,88400,88722
2025-12-02T23:30:00+09:00,88748,88940,88550,88905
2025-12-02T23:45:00+09:00,88927,89325,88890,89318
2025-12-03T00:00:00+09:00,89326,90933,89326,90658
2025-12-03T00:15:00+09:00,90699,90889,90228,90234
2025-12-03T00:30:00+09:00,90235,90844,90046,90621
2025-12-03T00:45:00+09:00,90647,91222,90640,90945
2025-12-03T01:00:00+09:00,90977,91378,90890,90944
2025-12-03T01:15:00+09:00,90914,90914,90200,90330
2025-12-03T01:30:00+09:00,90390,90880,90390,90653
2025-12-03T01:45:00+09:00,90651,91149,90640,90801
2025-12-03T02:00:00+09:00,90803,91212,90803,91013
2025-12-03T02:15:00+09:00,91029,92000,91024,91838
2025-12-03T02:30:00+09:00,91830,91988,91681,91758
2025-12-03T02:45:00+09:00,91763,91763,91464,91537
2025-12-03T03:00:00+09:00,91527,91978,91470,91859
2025-12-03T03:15:00+09:00,91858,92261,91842,91993
2025-12-03T03:30:00+09:00,91963,92240,91895,92004
2025-12-03T03:45:00+09:00,91967,92063,91804,91979
2025-12-03T04:00:00+09:00,91980,92239,91980,92100
2025-12-03T04:15:00+09:00,92092,92149,91964,92031
2025-12-03T04:30:00+09:00,92063,92340,92039,92163
2025-12-03T04:45:00+09:00,92182,92187,91924,91955
2025-12-03T05:00:00+09:00,91957,91957,91610,91621
2025-12-03T05:15:00+09:00,91604,91604,91038,91038
2025-12-03T05:30:00+09:00,91037,91183,90800,90980
2025-12-03T05:45:00+09:00,90999,91210,90940,91141
2025-12-03T06:00:00+09:00,91090,91319,91051,91297
2025-12-03T06:15:00+09:00,91297,91500,91276,91500
2025-12-03T06:30:00+09:00,91482,91559,91372,91446
2025-12-03T06:45:00+09:00,91516,91669,91515,91633
2025-12-03T07:00:00+09:00,91633,91960,91610,91924
2025-12-03T07:15:00+09:00,91908,91925,91730,91730
2025-12-03T07:30:00+09:00,91720,91989,91632,91862
2025-12-03T07:45:00+09:00,91883,92000,91822,92000
2025-12-03T08:00:00+09:00,91974,91998,91900,91927
2025-12-03T08:15:00+09:00,91907,91929,91712,91715
2025-12-03T08:30:00+09:00,91725,91726,91500,91532
2025-12-03T08:45:00+09:00,91513,91515,91380,91380
2025-12-03T09:00:00+09:00,91370,91571,91286,91385
2025-12-03T09:15:00+09:00,91424,91540,91220,91255
2025-12-03T09:30:00+09:00,91249,91513,91075,91513
2025-12-03T09:45:00+09:00,91520,91769,91488,91700
2025-12-03T10:00:00+09:00,91710,91860,91550,91780
2025-12-03T10:15:00+09:00,91781,91990,91730,91948
2025-12-03T10:30:00+09:00,91948,92000,91890,91987
2025-12-03T10:45:00+09:00,91996,92491,91996,92267
2025-12-03T11:00:00+09:00,92288,92888,92260,92888
2025-12-03T11:15:00+09:00,92888,93074,92678,92880
2025-12-03T11:30:00+09:00,92840,92858,92657,92756
2025-12-03T11:45:00+09:00,92697,92859,92351,92844
2025-12-03T12:00:00+09:00,92848,93089,92650,92780
2025-12-03T12:15:00+09:00,92690,92850,92689,92850
2025-12-03T12:30:00+09:00,92791,92811,92742,92751
2025-12-03T12:45:00+09:00,92755,92815,92720,92720
2025-12-03T13:00:00+09:00,92711,93017,92690,92925
2025-12-03T13:15:00+09:00,92924,93317,92831,92887
2025-12-03T13:30:00+09:00,92907,93190,92907,93011
2025-12-03T13:45:00+09:00,93011,93423,92961,93384
2025-12-03T14:00:00+09:00,93372,93539,93255,93387
2025-12-03T14:15:00+09:00,93379,93420,93181,93351
2025-12-03T14:30:00+09:00,93351,93642,93301,93480
2025-12-03T14:45:00+09:00,93454,93656,93440,93656
2025-12-03T15:00:00+09:00,93655,93850,93627,93705
2025-12-03T15:15:00+09:00,93711,93967,93703,93947
2025-12-03T15:30:00+09:00,93920,93935,93309,93339
2025-12-03T15:45:00+09:00,93331,93440,93181,93440
2025-12-03T16:00:00+09:00,93440,93480,93198,93198
2025-12-03T16:15:00+09:00,93259,93259,92920,93089
2025-12-03T16:30:00+09:00,93090,93132,93020,93111
2025-12-03T16:45:00+09:00,93111,93111,92967,93019
2025-12-03T17:00:00+09:00,93021,93212,92959,93025
2025-12-03T17:15:00+09:00,93019,93019,92892,92901
2025-12-03T17:30:00+09:00,92951,93020,92791,92862
2025-12-03T17:45:00+09:00,92927,92935,92729,92812
2025-12-03T18:00:00+09:00,92791,92980,92771,92980
2025-12-03T18:15:00+09:00,92954,92985,92877,92937
2025-12-03T18:30:00+09:00,92933,92962,92800,92947
2025-12-03T18:45:00+09:00,92950,93251,92950,93227
2025-12-03T19:00:00+09:00,93204,93204,93076,93188
2025-12-03T19:15:00+09:00,93182,93419,93173,93253
2025-12-03T19:30:00+09:00,93252,93252,92927,92970
2025-12-03T19:45:00+09:00,92970,93050,92930,92941
2025-12-03T20:00:00+09:00,92970,93036,92780,92812
2025-12-03T20:15:00+09:00,92818,93050,92720,93044
2025-12-03T20:30:00+09:00,93030,93080,92930,92961
2025-12-03T20:45:00+09:00,92961,93069,92961,93043
2025-12-03T21:00:00+09:00,93025,93100,92861,92910
2025-12-03T21:15:00+09:00,92892,92909,92731,92740
2025-12-03T21:30:00+09:00,92740,92889,92736,92843
2025-12-03T21:45:00+09:00,92869,92982,92821,92951
2025-12-03T22:00:00+09:00,92943,93100,92943,92980
2025-12-03T22:15:00+09:00,92962,93149,92962,93090
2025-12-03T22:30:00+09:00,93039,93200,92986,93200
2025-12-03T22:45:00+09:00,93198,93270,93138,93186
2025-12-03T23:00:00+09:00,93191,93191,91789,92096
2025-12-03T23:15:00+09:00,92083,92578,92083,92550
2025-12-03T23:30:00+09:00,92560,93652,92192,93518
2025-12-03T23:45:00+09:00,93494,93500,92440,92440
2025-12-04T00:00:00+09:00,92403,93000,92239,92240
2025-12-04T00:15:00+09:00,92279,92490,92000,92373
2025-12-04T00:30:00+09:00,92364,92760,92303,92404
2025-12-04T00:45:00+09:00,92430,92643,92380,92392
2025-12-04T01:00:00+09:00,92469,92469,91850,92040
2025-12-04T01:15:00+09:00,92060,92296,92057,92280
2025-12-04T01:30:00+09:00,92300,92724,92300,92724
2025-12-04T01:45:00+09:00,92735,92735,92277,92277
2025-12-04T02:00:00+09:00,92272,92627,92209,92620
2025-12-04T02:15:00+09:00,92632,92700,92270,92527
2025-12-04T02:30:00+09:00,92527,92852,92527,92809
2025-12-04T02:45:00+09:00,92795,93000,92741,92975
2025-12-04T03:00:00+09:00,92990,93480,92977,93461
2025-12-04T03:15:00+09:00,93440,93440,92980,93107
2025-12-04T03:30:00+09:00,93115,93190,93020,93174
2025-12-04T03:45:00+09:00,93139,93139,92408,92591
2025-12-04T04:00:00+09:00,92591,92810,92591,92720
2025-12-04T04:15:00+09:00,92712,92779,92557,92746
2025-12-04T04:30:00+09:00,92752,92810,92651,92810
2025-12-04T04:45:00+09:00,92820,93061,92820,93000
2025-12-04T05:00:00+09:00,93000,93100,92850,92941
2025-12-04T05:15:00+09:00,93019,93090,92920,92991
2025-12-04T05:30:00+09:00,93003,93223,92991,93153
2025-12-04T05:45:00+09:00,93187,93396,92901,92981
2025-12-04T06:00:00+09:00,92946,93113,92892,93046
2025-12-04T06:15:00+09:00,93046,93310,93022,93284
2025-12-04T06:30:00+09:00,93285,93500,93285,93500
2025-12-04T06:45:00+09:00,93500,93769,93431,93758
2025-12-04T07:00:00+09:00,93723,93837,93490,93701
2025-12-04T07:15:00+09:00,93706,93706,93401,93453
2025-12-04T07:30:00+09:00,93431,93720,93323,93628
2025-12-04T07:45:00+09:00,93628,94449,93628,93838
2025-12-04T08:00:00+09:00,93816,94115,93760,93772
2025-12-04T08:15:00+09:00,93801,93801,93621,93648
2025-12-04T08:30:00+09:00,93661,93664,93500,93532
2025-12-04T08:45:00+09:00,93536,93640,93431,93457
2025-12-04T09:00:00+09:00,93468,93488,93000,93000
2025-12-04T09:15:00+09:00,93000,93129,92800,92899
2025-12-04T09:30:00+09:00,92871,93090,92740,93090
2025-12-04T09:45:00+09:00,93079,93180,92980,93096
2025-12-04T10:00:00+09:00,93088,93724,93080,93724
2025-12-04T10:15:00+09:00,93723,93753,93290,93367
2025-12-04T10:30:00+09:00,93395,93559,93395,93478
2025-12-04T10:45:00+09:00,93477,93477,93238,93238
2025-12-04T11:00:00+09:00,93232,93700,93170,93700
2025-12-04T11:15:00+09:00,93692,94000,93670,93826
2025-12-04T11:30:00+09:00,93801,93999,93661,93878
2025-12-04T11:45:00+09:00,93878,93991,93773,93978
2025-12-04T12:00:00+09:00,93965,94100,93786,93848
2025-12-04T12:15:00+09:00,93826,93826,93552,93590
2025-12-04T12:30:00+09:00,93566,93611,93450,93456
2025-12-04T12:45:00+09:00,93483,93625,93449,93539
2025-12-04T13:00:00+09:00,93549,93590,93361,93465
2025-12-04T13:15:00+09:00,93517,93517,93371,93430
2025-12-04T13:30:00+09:00,93446,93508,93350,93381
2025-12-04T13:45:00+09:00,93388,93388,93261,93338
2025-12-04T14:00:00+09:00,93317,93326,93043,93191
2025-12-04T14:15:00+09:00,93208,93240,93037,93230
2025-12-04T14:30:00+09:00,93209,93209,93020,93020
2025-12-04T14:45:00+09:00,93001,93012,92818,92992
2025-12-04T15:00:00+09:00,92992,93079,92907,93079
2025-12-04T15:15:00+09:00,93080,93250,93056,93250
2025-12-04T15:30:00+09:00,93228,93399,93180,93180
2025-12-04T15:45:00+09:00,93180,93210,93071,93171
2025-12-04T16:00:00+09:00,93172,93175,92962,93090
2025-12-04T16:15:00+09:00,93086,93206,93071,93170
2025-12-04T16:30:00+09:00,93177,93326,93177,93326
2025-12-04T16:45:00+09:00,93330,93450,93296,93450
2025-12-04T17:00:00+09:00,93451,93635,93103,93132
2025-12-04T17:15:00+09:00,93169,93261,93151,93196
2025-12-04T17:30:00+09:00,93164,93380,93111,93380
2025-12-04T17:45:00+09:00,93360,93390,93191,93232
2025-12-04T18:00:00+09:00,93277,93620,93277,93440
2025-12-04T18:15:00+09:00,93430,93430,93330,93394
2025-12-04T18:30:00+09:00,93426,93530,93415,93530
2025-12-04T18:45:00+09:00,93512,93643,93480,93502
2025-12-04T19:00:00+09:00,93508,93599,93440,93441
2025-12-04T19:15:00+09:00,93440,93448,93321,93352
2025-12-04T19:30:00+09:00,93351,93393,93281,93316
2025-12-04T19:45:00+09:00,93343,93410,93227,93290
2025-12-04T20:00:00+09:00,93282,93308,93233,93293
2025-12-04T20:15:00+09:00,93263,93263,93044,93056
2025-12-04T20:30:00+09:00,93056,93056,92801,92837
2025-12-04T20:45:00+09:00,92884,93020,92850,92970
2025-12-04T21:00:00+09:00,92968,93070,92967,92999
2025-12-04T21:15:00+09:00,92999,92999,92820,92880
2025-12-04T21:30:00+09:00,92881,93158,92866,93099
2025-12-04T21:45:00+09:00,93110,93179,92990,92990
2025-12-04T22:00:00+09:00,93000,93065,92500,92550
2025-12-04T22:15:00+09:00,92541,92849,92541,92838
2025-12-04T22:30:00+09:00,92797,92945,92700,92780
2025-12-04T22:45:00+09:00,92773,92773,92500,92567
2025-12-04T23:00:00+09:00,92539,92683,92517,92673
2025-12-04T23:15:00+09:00,92642,92800,92642,92800
2025-12-04T23:30:00+09:00,92785,92785,92469,92685
2025-12-04T23:45:00+09:00,92630,92633,91881,91895
2025-12-05T00:00:00+09:00,91941,92709,91941,92709
2025-12-05T00:15:00+09:00,92709,92894,92416,92615
2025-12-05T00:30:00+09:00,92607,93261,92521,93065
2025-12-05T00:45:00+09:00,93083,93138,92791,93062
2025-12-05T01:00:00+09:00,93048,93048,92551,92930
2025-12-05T01:15:00+09:00,92889,93205,92881,92999
2025-12-05T01:30:00+09:00,92957,92957,92541,92542
2025-12-05T01:45:00+09:00,92570,92750,92342,92500
2025-12-05T02:00:00+09:00,92462,92578,92144,92307
2025-12-05T02:15:00+09:00,92287,92287,92111,92173
2025-12-05T02:30:00+09:00,92169,92310,91857,91985
2025-12-05T02:45:00+09:00,91955,92499,91928,92469
2025-12-05T03:00:00+09:00,92386,92440,92260,92440
2025-12-05T03:15:00+09:00,92372,92518,92211,92492
2025-12-05T03:30:00+09:00,92499,92579,92001,92064
2025-12-05T03:45:00+09:00,92064,92226,92011,92159
2025-12-05T04:00:00+09:00,92153,92185,91365,91365
2025-12-05T04:15:00+09:00,91365,91540,91000,91400
2025-12-05T04:30:00+09:00,91380,91973,91373,91947
2025-12-05T04:45:00+09:00,91987,92150,91872,92030
2025-12-05T05:00:00+09:00,92007,92195,91717,92056
2025-12-05T05:15:00+09:00,92018,92205,91930,92060
2025-12-05T05:30:00+09:00,92040,92340,92010,92340
2025-12-05T05:45:00+09:00,92338,92518,92329,92518
2025-12-05T06:00:00+09:00,92513,92699,92420,92480
2025-12-05T06:15:00+09:00,92435,92550,92350,92350
2025-12-05T06:30:00+09:00,92340,92357,92250,92259
2025-12-05T06:45:00+09:00,92267,92267,92140,92160
2025-12-05T07:00:00+09:00,92187,92370,92187,92293
2025-12-05T07:15:00+09:00,92311,92345,92180,92218
2025-12-05T07:30:00+09:00,92222,92482,92221,92482
2025-12-05T07:45:00+09:00,92445,92456,92380,92395
2025-12-05T08:00:00+09:00,92370,92437,92290,92326
2025-12-05T08:15:00+09:00,92325,92389,92250,92251
2025-12-05T08:30:00+09:00,92241,92298,92143,92150
2025-12-05T08:45:00+09:00,92152,92163,92101,92101
2025-12-05T09:00:00+09:00,92120,92260,92106,92110
2025-12-05T09:15:00+09:00,92141,92489,92121,92355
2025-12-05T09:30:00+09:00,92366,92440,92343,92430
2025-12-05T09:45:00+09:00,92424,92426,92300,92330
2025-12-05T10:00:00+09:00,92314,92500,92302,92400
2025-12-05T10:15:00+09:00,92410,92629,92410,92629
2025-12-05T10:30:00+09:00,92550,92556,92445,92505
2025-12-05T10:45:00+09:00,92452,92521,92380,92414
2025-12-05T11:00:00+09:00,92402,92470,92311,92470
2025-12-05T11:15:00+09:00,92468,92643,92468,92617
2025-12-05T11:30:00+09:00,92617,92744,92522,92717
2025-12-05T11:45:00+09:00,92717,92717,92551,92551
2025-12-05T12:00:00+09:00,92585,92690,92584,92600
2025-12-05T12:15:00+09:00,92608,92608,92431,92458
2025-12-05T12:30:00+09:00,92442,92465,92393,92393
2025-12-05T12:45:00+09:00,92393,92393,92042,92162
2025-12-05T13:00:00+09:00,92178,92366,92178,92354
2025-12-05T13:15:00+09:00,92340,92400,92220,92220
2025-12-05T13:30:00+09:00,92233,92233,91920,91923
2025-12-05T13:45:00+09:00,91940,92109,91879,92038
2025-12-05T14:00:00+09:00,92046,92200,92046,92200
2025-12-05T14:15:00+09:00,92108,92108,91960,92028
2025-12-05T14:30:00+09:00,91964,92032,91934,92021
2025-12-05T14:45:00+09:00,92021,92047,91927,91943
2025-12-05T15:00:00+09:00,91997,92130,91972,92130
2025-12-05T15:15:00+09:00,92103,92134,92032,92054
2025-12-05T15:30:00+09:00,92079,92117,91980,92117
2025-12-05T15:45:00+09:00,92127,92280,92127,92280
2025-12-05T16:00:00+09:00,92242,92449,92242,92449
2025-12-05T16:15:00+09:00,92365,92492,92365,92490
2025-12-05T16:30:00+09:00,92473,92473,92338,92338
2025-12-05T16:45:00+09:00,92351,92351,92261,92261
2025-12-05T17:00:00+09:00,92297,92297,92097,92161
2025-12-05T17:15:00+09:00,92135,92169,92072,92112
2025-12-05T17:30:00+09:00,92109,92109,91938,91951
2025-12-05T17:45:00+09:00,92033,92154,92033,92154
2025-12-05T18:00:00+09:00,92139,92139,91868,91868
2025-12-05T18:15:00+09:00,91889,91889,91358,91387
2025-12-05T18:30:00+09:00,91386,91460,91051,91051
2025-12-05T18:45:00+09:00,91051,91160,91051,91160
2025-12-05T19:00:00+09:00,91155,91339,91155,91246
2025-12-05T19:15:00+09:00,91282,91450,91280,91397
2025-12-05T19:30:00+09:00,91359,91490,91333,91490
2025-12-05T19:45:00+09:00,91480,91480,91289,91290
2025-12-05T20:00:00+09:00,91310,91524,91271,91524
2025-12-05T20:15:00+09:00,91510,91530,91341,91421
2025-12-05T20:30:00+09:00,91413,91413,91170,91180
2025-12-05T20:45:00+09:00,91171,91417,91171,91395
2025-12-05T21:00:00+09:00,91367,91420,91240,91310
2025-12-05T21:15:00+09:00,91300,91358,91150,91231
2025-12-05T21:30:00+09:00,91234,91293,91174,91249
2025-12-05T21:45:00+09:00,91206,91271,91167,91271
2025-12-05T22:00:00+09:00,91241,91346,91120,91170
2025-12-05T22:15:00+09:00,91140,91140,90666,90826
2025-12-05T22:30:00+09:00,90829,90969,90381,90492
2025-12-05T22:45:00+09:00,90500,90716,90314,90550
2025-12-05T23:00:00+09:00,90540,90779,90517,90561
2025-12-05T23:15:00+09:00,90574,90575,90400,90540
2025-12-05T23:30:00+09:00,90495,90732,90000,90237
2025-12-05T23:45:00+09:00,90265,90578,90023,90306
2025-12-06T00:00:00+09:00,90307,91462,90307,91054
2025-12-06T00:15:00+09:00,91056,91220,90910,91220
