time,open,high,low,close
2025-08-01T22:45:00+09:00,115180,115180,114190,114470
2025-08-01T23:00:00+09:00,114460,115340,114100,115200
2025-08-01T23:15:00+09:00,115170,115860,115050,115860
2025-08-01T23:30:00+09:00,115850,115940,115480,115520
2025-08-01T23:45:00+09:00,115520,115840,115520,115720
2025-08-02T00:00:00+09:00,115710,115720,115200,115250
2025-08-02T00:15:00+09:00,115240,115300,114800,114880
2025-08-02T00:30:00+09:00,114920,115350,114850,115350
2025-08-02T00:45:00+09:00,115350,115630,115320,115540
2025-08-02T01:00:00+09:00,115510,115830,115460,115750
2025-08-02T01:15:00+09:00,115780,115830,115660,115770
2025-08-02T01:30:00+09:00,115700,115700,115160,115540
2025-08-02T01:45:00+09:00,115510,115620,114990,115140
2025-08-02T02:00:00+09:00,115120,115120,114680,114700
2025-08-02T02:15:00+09:00,114710,114950,114670,114740
2025-08-02T02:30:00+09:00,114800,115190,114580,114580
2025-08-02T02:45:00+09:00,114620,114710,114510,114510
2025-08-02T03:00:00+09:00,114540,114610,114140,114180
2025-08-02T03:15:00+09:00,114230,114460,113770,114280
2025-08-02T03:30:00+09:00,114250,114410,114170,114310
2025-08-02T03:45:00+09:00,114270,114300,113850,113900
2025-08-02T04:00:00+09:00,113890,113990,113700,113800
2025-08-02T04:15:00+09:00,113750,113800,113360,113460
2025-08-02T04:30:00+09:00,113450,113970,113330,113330
2025-08-02T04:45:00+09:00,113320,113660,113320,113370
2025-08-02T05:00:00+09:00,113390,113720,113250,113340
2025-08-02T05:15:00+09:00,113360,113690,113230,113570
2025-08-02T05:30:00+09:00,113570,113800,113540,113700
2025-08-02T05:45:00+09:00,113710,114060,113700,114060
2025-08-02T06:00:00+09:00,114080,114150,113950,113990
2025-08-02T06:15:00+09:00,113970,114100,113820,114100
2025-08-02T06:30:00+09:00,114100,114180,114060,114090
2025-08-02T06:45:00+09:00,114090,114170,114020,114020
2025-08-02T07:00:00+09:00,114020,114110,113650,113780
2025-08-02T07:15:00+09:00,113740,113930,113330,113520
2025-08-02T07:30:00+09:00,113540,113570,113030,113130
2025-08-02T07:45:00+09:00,113170,113330,112830,113280
2025-08-02T08:00:00+09:00,113270,113430,113070,113360
2025-08-02T08:15:00+09:00,113370,113670,113350,113660
2025-08-02T08:30:00+09:00,113650,113650,113360,113450
2025-08-02T08:45:00+09:00,113470,113500,113370,113460
2025-08-02T09:00:00+09:00,113450,113490,113340,113480
2025-08-02T09:15:00+09:00,113450,113740,113450,113690
2025-08-02T09:30:00+09:00,113680,113830,113590,113770
2025-08-02T09:45:00+09:00,113810,113970,113770,113930
2025-08-02T10:00:00+09:00,113910,114040,113840,113920
2025-08-02T10:15:00+09:00,113970,114000,113690,113730
2025-08-02T10:30:00+09:00,113730,113800,113580,113700
2025-08-02T10:45:00+09:00,113720,113820,113680,113820
2025-08-02T11:00:00+09:00,113830,113920,113790,113910
2025-08-02T11:15:00+09:00,113900,113910,113720,113760
2025-08-02T11:30:00+09:00,113800,113880,113800,113850
2025-08-02T11:45:00+09:00,113850,113900,113810,113850
2025-08-02T12:00:00+09:00,113890,114060,113890,114060
2025-08-02T12:15:00+09:00,114050,114060,113950,113990
2025-08-02T12:30:00+09:00,114000,114050,113970,114050
2025-08-02T12:45:00+09:00,114020,114110,114010,114100
2025-08-02T13:00:00+09:00,114110,114150,114060,114060
2025-08-02T13:15:00+09:00,114060,114200,114030,114200
2025-08-02T13:30:00+09:00,114190,114250,114190,114240
2025-08-02T13:45:00+09:00,114230,114250,114210,114230
2025-08-02T14:00:00+09:00,114250,114260,114120,114120
2025-08-02T14:15:00+09:00,114120,114240,114080,114240
2025-08-02T14:30:00+09:00,114250,114250,114190,114190
2025-08-02T14:45:00+09:00,114190,114210,114140,114210
2025-08-02T15:00:00+09:00,114200,114210,114040,114070
2025-08-02T15:15:00+09:00,114070,114070,113800,113800
2025-08-02T15:30:00+09:00,113800,113830,113710,113750
2025-08-02T15:45:00+09:00,113750,113930,113750,113910
2025-08-02T16:00:00+09:00,113910,113950,113790,113880
2025-08-02T16:15:00+09:00,113880,114140,113880,114130
2025-08-02T16:30:00+09:00,114130,114160,114080,114160
2025-08-02T16:45:00+09:00,114130,114220,114120,114210
2025-08-02T17:00:00+09:00,114190,114200,114150,114170
2025-08-02T17:15:00+09:00,114170,114250,114120,114120
2025-08-02T17:30:00+09:00,114110,114110,113940,113960
2025-08-02T17:45:00+09:00,113960,114000,113910,113930
2025-08-02T18:00:00+09:00,113930,114030,113920,114030
2025-08-02T18:15:00+09:00,114010,114060,113960,113960
2025-08-02T18:30:00+09:00,113960,113960,113800,113800
2025-08-02T18:45:00+09:00,113800,113900,113800,113900
2025-08-02T19:00:00+09:00,113890,113920,113820,113840
2025-08-02T19:15:00+09:00,113840,113890,113750,113860
2025-08-02T19:30:00+09:00,113820,113850,113630,113660
2025-08-02T19:45:00+09:00,113670,113850,113670,113820
2025-08-02T20:00:00+09:00,113820,113860,113710,113710
2025-08-02T20:15:00+09:00,113710,114100,113710,114100
2025-08-02T20:30:00+09:00,114090,114150,114090,114090
2025-08-02T20:45:00+09:00,114080,114090,114010,114060
2025-08-02T21:00:00+09:00,114050,114050,113980,114010
2025-08-02T21:15:00+09:00,114000,114010,113980,113980
2025-08-02T21:30:00+09:00,113990,114030,113850,113860
2025-08-02T21:45:00+09:00,113860,113940,113850,113910
2025-08-02T22:00:00+09:00,113910,113910,113740,113740
2025-08-02T22:15:00+09:00,113740,113740,113580,113580
2025-08-02T22:30:00+09:00,113560,113690,113520,113640
2025-08-02T22:45:00+09:00,113640,113780,113640,113730
2025-08-02T23:00:00+09:00,113720,113790,113640,113640
2025-08-02T23:15:00+09:00,113640,113640,113420,113550
2025-08-02T23:30:00+09:00,113520,113520,113110,113240
2025-08-02T23:45:00+09:00,113240,113400,113170,113390
2025-08-03T00:00:00+09:00,113350,113510,113350,113510
2025-08-03T00:15:00+09:00,113500,113650,113490,113550
2025-08-03T00:30:00+09:00,113540,113540,113230,113290
2025-08-03T00:45:00+09:00,113290,113300,113070,113070
2025-08-03T01:00:00+09:00,113070,113210,112970,113030
2025-08-03T01:15:00+09:00,113040,113240,112970,113180
2025-08-03T01:30:00+09:00,113160,113360,113120,113360
2025-08-03T01:45:00+09:00,113360,113480,113220,113390
2025-08-03T02:00:00+09:00,113430,113630,113400,113600
2025-08-03T02:15:00+09:00,113600,113670,113500,113620
2025-08-03T02:30:00+09:00,113600,113620,113350,113370
2025-08-03T02:45:00+09:00,113360,113370,112840,112970
2025-08-03T03:00:00+09:00,112970,113150,112720,112720
2025-08-03T03:15:00+09:00,112720,112920,112580,112620
2025-08-03T03:30:00+09:00,112620,112780,112540,112720
2025-08-03T03:45:00+09:00,112720,112770,112330,112560
2025-08-03T04:00:00+09:00,112580,112640,112240,112280
2025-08-03T04:15:00+09:00,112280,112930,112260,112920
2025-08-03T04:30:00+09:00,112900,113120,112810,112940
2025-08-03T04:45:00+09:00,112940,112950,112400,112400
2025-08-03T05:00:00+09:00,112460,112600,112300,112550
2025-08-03T05:15:00+09:00,112550,112690,112300,112550
2025-08-03T05:30:00+09:00,112580,112650,112520,112600
2025-08-03T05:45:00+09:00,112650,113010,112600,113010
2025-08-03T06:00:00+09:00,112990,113130,112830,112840
2025-08-03T06:15:00+09:00,112860,112890,112800,112850
2025-08-03T06:30:00+09:00,112860,113110,112860,113090
2025-08-03T06:45:00+09:00,113090,113300,113070,113110
2025-08-03T07:00:00+09:00,113150,113240,113120,113120
2025-08-03T07:15:00+09:00,113120,113120,112800,112830
2025-08-03T07:30:00+09:00,112830,113110,112830,113030
2025-08-03T07:45:00+09:00,113030,113190,113030,113110
2025-08-03T08:00:00+09:00,113100,113120,112830,112860
2025-08-03T08:15:00+09:00,112870,112950,112590,112590
2025-08-03T08:30:00+09:00,112590,113010,112550,112980
2025-08-03T08:45:00+09:00,112990,113020,112790,112810
2025-08-03T09:00:00+09:00,112790,113000,112760,112900
2025-08-03T09:15:00+09:00,112900,113050,112560,112610
2025-08-03T09:30:00+09:00,112610,112930,112210,112870
2025-08-03T09:45:00+09:00,112880,113210,112870,113170
2025-08-03T10:00:00+09:00,113210,113370,113110,113310
2025-08-03T10:15:00+09:00,113270,113470,113210,113470
2025-08-03T10:30:00+09:00,113430,113480,113390,113460
2025-08-03T10:45:00+09:00,113430,113430,113260,113370
2025-08-03T11:00:00+09:00,113360,113640,113360,113600
2025-08-03T11:15:00+09:00,113610,113630,113540,113630
2025-08-03T11:30:00+09:00,113590,113660,113590,113660
2025-08-03T11:45:00+09:00,113650,113750,113630,113750
2025-08-03T12:00:00+09:00,113750,113760,113690,113720
2025-08-03T12:15:00+09:00,113710,113820,113710,113780
2025-08-03T12:30:00+09:00,113760,113970,113750,113970
2025-08-03T12:45:00+09:00,113950,113990,113890,113890
2025-08-03T13:00:00+09:00,113870,113870,113720,113720
2025-08-03T13:15:00+09:00,113710,113780,113700,113780
2025-08-03T13:30:00+09:00,113760,113760,113630,113650
2025-08-03T13:45:00+09:00,113640,113720,113630,113720
2025-08-03T14:00:00+09:00,113720,113770,113630,113760
2025-08-03T14:15:00+09:00,113750,113850,113740,113850
2025-08-03T14:30:00+09:00,113850,113910,113820,113830
2025-08-03T14:45:00+09:00,113820,113900,113770,113900
2025-08-03T15:00:00+09:00,113890,113890,113840,113840
2025-08-03T15:15:00+09:00,113840,113860,113800,113850
2025-08-03T15:30:00+09:00,113850,113850,113770,113770
2025-08-03T15:45:00+09:00,113770,113800,113770,113780
2025-08-03T16:00:00+09:00,113790,113930,113790,113930
2025-08-03T16:15:00+09:00,113910,113960,113910,113960
2025-08-03T16:30:00+09:00,113960,113980,113930,113960
2025-08-03T16:45:00+09:00,113940,113960,113940,113960
2025-08-03T17:00:00+09:00,113970,114030,113970,114030
2025-08-03T17:15:00+09:00,114030,114040,113940,113940
2025-08-03T17:30:00+09:00,113940,113940,113830,113850
2025-08-03T17:45:00+09:00,113850,113920,113810,113910
2025-08-03T18:00:00+09:00,113920,113920,113900,113910
2025-08-03T18:15:00+09:00,113900,113920,113880,113890
2025-08-03T18:30:00+09:00,113890,113910,113890,113910
2025-08-03T18:45:00+09:00,113910,113940,113890,113940
2025-08-03T19:00:00+09:00,113900,114030,113900,114010
2025-08-03T19:15:00+09:00,114020,114050,114000,114030
2025-08-03T19:30:00+09:00,114020,114110,114010,114070
2025-08-03T19:45:00+09:00,114070,114180,114070,114140
2025-08-03T20:00:00+09:00,114140,114480,114140,114460
2025-08-03T20:15:00+09:00,114470,114490,114210,114210
2025-08-03T20:30:00+09:00,114210,114270,114150,114190
2025-08-03T20:45:00+09:00,114190,114300,114120,114120
2025-08-03T21:00:00+09:00,114120,114120,113960,113970
2025-08-03T21:15:00+09:00,113970,114080,113900,114020
2025-08-03T21:30:00+09:00,114000,114270,113990,114250
2025-08-03T21:45:00+09:00,114250,114350,114230,114270
2025-08-03T22:00:00+09:00,114270,114350,114170,114330
2025-08-03T22:15:00+09:00,114330,114330,114050,114100
2025-08-03T22:30:00+09:00,114090,114240,114080,114150
2025-08-03T22:45:00+09:00,114150,114190,114070,114180
2025-08-03T23:00:00+09:00,114170,114320,114040,114040
2025-08-03T23:15:00+09:00,114050,114160,113800,113870
2025-08-03T23:30:00+09:00,113870,114070,113870,114050
2025-08-03T23:45:00+09:00,114040,114060,113970,114010
2025-08-04T00:00:00+09:00,114010,114030,113880,114000
2025-08-04T00:15:00+09:00,114000,114120,114000,114060
2025-08-04T00:30:00+09:00,114070,114190,113940,114180
2025-08-04T00:45:00+09:00,114180,114200,114120,114180
2025-08-04T01:00:00+09:00,114180,114180,113990,114010
2025-08-04T01:15:00+09:00,114010,114110,114000,114100
2025-08-04T01:30:00+09:00,114100,114200,114100,114180
2025-08-04T01:45:00+09:00,114200,114260,114130,114220
2025-08-04T02:00:00+09:00,114220,114390,114210,114360
2025-08-04T02:15:00+09:00,114360,114420,114240,114250
2025-08-04T02:30:00+09:00,114250,114390,114240,114240
2025-08-04T02:45:00+09:00,114240,114370,114240,114370
2025-08-04T03:00:00+09:00,114360,114370,114340,114370
2025-08-04T03:15:00+09:00,114370,114660,114370,114580
2025-08-04T03:30:00+09:00,114590,114640,114370,114590
2025-08-04T03:45:00+09:00,114580,114660,114580,114620
2025-08-04T04:00:00+09:00,114630,114690,114620,114650
2025-08-04T04:15:00+09:00,114640,114870,114630,114750
2025-08-04T04:30:00+09:00,114770,114980,114490,114630
2025-08-04T04:45:00+09:00,114630,114670,114520,114540
2025-08-04T05:00:00+09:00,114530,114530,114460,114480
2025-08-04T05:15:00+09:00,114470,114480,114420,114460
2025-08-04T05:30:00+09:00,114470,114630,114410,114600
2025-08-04T05:45:00+09:00,114610,114670,114610,114670
2025-08-04T06:00:00+09:00,114660,114730,114630,114730
2025-08-04T06:15:00+09:00,114720,114740,114700,114740
2025-08-04T06:30:00+09:00,114740,114740,114630,114630
2025-08-04T06:45:00+09:00,114630,114690,114630,114690
2025-08-04T07:00:00+09:00,114690,114810,114450,114450
2025-08-04T07:15:00+09:00,114440,114460,114320,114330
2025-08-04T07:30:00+09:00,114340,114450,114340,114450
2025-08-04T07:45:00+09:00,114460,114570,114460,114550
2025-08-04T08:00:00+09:00,114540,114610,114500,114600
2025-08-04T08:15:00+09:00,114600,114700,114550,114550
2025-08-04T08:30:00+09:00,114540,114540,114450,114450
2025-08-04T08:45:00+09:00,114440,114450,114370,114450
2025-08-04T09:00:00+09:00,114390,114520,114350,114350
2025-08-04T09:15:00+09:00,114360,114590,114360,114590
2025-08-04T09:30:00+09:00,114580,114730,114540,114730
2025-08-04T09:45:00+09:00,114740,115210,114740,115100
2025-08-04T10:00:00+09:00,115120,115190,114920,115000
2025-08-04T10:15:00+09:00,114960,115110,114870,115050
2025-08-04T10:30:00+09:00,115070,115160,114980,114980
2025-08-04T10:45:00+09:00,114980,115000,114890,114890
2025-08-04T11:00:00+09:00,114920,114930,114560,114690
2025-08-04T11:15:00+09:00,114690,114950,114690,114940
2025-08-04T11:30:00+09:00,114950,115060,114820,114820
2025-08-04T11:45:00+09:00,114810,114970,114770,114970
2025-08-04T12:00:00+09:00,114980,114990,114930,114930
2025-08-04T12:15:00+09:00,114930,114970,114910,114910
2025-08-04T12:30:00+09:00,114910,114910,114780,114860
2025-08-04T12:45:00+09:00,114860,114860,114800,114800
2025-08-04T13:00:00+09:00,114810,114860,114810,114820
2025-08-04T13:15:00+09:00,114830,114830,114730,114820
2025-08-04T13:30:00+09:00,114800,114800,114600,114600
2025-08-04T13:45:00+09:00,114580,114640,114560,114590
2025-08-04T14:00:00+09:00,114610,114620,114500,114550
2025-08-04T14:15:00+09:00,114520,114530,114430,114430
2025-08-04T14:30:00+09:00,114430,114480,114360,114440
2025-08-04T14:45:00+09:00,114430,114570,114420,114570
2025-08-04T15:00:00+09:00,114570,114590,114460,114460
2025-08-04T15:15:00+09:00,114450,114470,114350,114430
2025-08-04T15:30:00+09:00,114430,114600,114380,114570
2025-08-04T15:45:00+09:00,114560,114640,114500,114610
2025-08-04T16:00:00+09:00,114600,114720,114600,114690
2025-08-04T16:15:00+09:00,114720,114720,114640,114680
2025-08-04T16:30:00+09:00,114680,114870,114670,114870
2025-08-04T16:45:00+09:00,114880,114930,114840,114850
2025-08-04T17:00:00+09:00,114850,114910,114800,114830
2025-08-04T17:15:00+09:00,114840,114930,114650,114660
2025-08-04T17:30:00+09:00,114660,114770,114550,114730
2025-08-04T17:45:00+09:00,114720,114770,114650,114730
2025-08-04T18:00:00+09:00,114740,114820,114740,114760
2025-08-04T18:15:00+09:00,114750,114880,114680,114830
2025-08-04T18:30:00+09:00,114800,114860,114690,114700
2025-08-04T18:45:00+09:00,114690,114690,114510,114510
2025-08-04T19:00:00+09:00,114540,114600,114510,114600
2025-08-04T19:15:00+09:00,114590,114640,114530,114530
2025-08-04T19:30:00+09:00,114530,114590,114520,114530
2025-08-04T19:45:00+09:00,114520,114550,114430,114460
2025-08-04T20:00:00+09:00,114430,114570,114430,114490
2025-08-04T20:15:00+09:00,114490,114560,114400,114560
2025-08-04T20:30:00+09:00,114550,114600,114490,114570
2025-08-04T20:45:00+09:00,114570,114650,114530,114620
2025-08-04T21:00:00+09:00,114620,114690,114570,114640
2025-08-04T21:15:00+09:00,114640,114640,114520,114540
2025-08-04T21:30:00+09:00,114550,114560,114480,114510
2025-08-04T21:45:00+09:00,114510,114570,114470,114570
2025-08-04T22:00:00+09:00,114570,114580,114450,114540
2025-08-04T22:15:00+09:00,114520,114570,114320,114320
2025-08-04T22:30:00+09:00,114320,114870,114270,114860
2025-08-04T22:45:00+09:00,114870,114990,114680,114990
2025-08-04T23:00:00+09:00,115000,115540,114990,115360
2025-08-04T23:15:00+09:00,115360,115570,115320,115550
2025-08-04T23:30:00+09:00,115550,115600,115120,115150
2025-08-04T23:45:00+09:00,115140,115290,114780,114870
2025-08-05T00:00:00+09:00,114870,115130,114830,115080
2025-08-05T00:15:00+09:00,115100,115160,114960,114960
2025-08-05T00:30:00+09:00,114950,115020,114730,114820
2025-08-05T00:45:00+09:00,114840,115000,114770,114960
2025-08-05T01:00:00+09:00,114990,115320,114990,115170
2025-08-05T01:15:00+09:00,115170,115230,115070,115070
2025-08-05T01:30:00+09:00,115070,115250,115050,115170
2025-08-05T01:45:00+09:00,115170,115550,115170,115410
2025-08-05T02:00:00+09:00,115420,115800,115370,115780
2025-08-05T02:15:00+09:00,115780,115810,115550,115600
2025-08-05T02:30:00+09:00,115610,115640,115320,115360
2025-08-05T02:45:00+09:00,115360,115410,115250,115290
2025-08-05T03:00:00+09:00,115290,115400,115190,115190
2025-08-05T03:15:00+09:00,115190,115420,115160,115390
2025-08-05T03:30:00+09:00,115390,115390,115140,115170
2025-08-05T03:45:00+09:00,115170,115210,115010,115050
2025-08-05T04:00:00+09:00,115040,115170,115000,115090
2025-08-05T04:15:00+09:00,115140,115190,115010,115010
2025-08-05T04:30:00+09:00,115040,115040,114900,114910
2025-08-05T04:45:00+09:00,114900,114910,114860,114860
2025-08-05T05:00:00+09:00,114860,114960,114700,114800
2025-08-05T05:15:00+09:00,114760,114900,114740,114830
2025-08-05T05:30:00+09:00,114860,115130,114860,115130
2025-08-05T05:45:00+09:00,115120,115120,114930,114930
2025-08-05T06:00:00+09:00,114940,115110,114940,115110
2025-08-05T06:15:00+09:00,115120,115230,115070,115080
2025-08-05T06:30:00+09:00,115070,115360,115070,115360
2025-08-05T06:45:00+09:00,115360,115370,115210,115210
2025-08-05T07:00:00+09:00,115270,115330,115230,115330
2025-08-05T07:15:00+09:00,115330,115400,115230,115230
2025-08-05T07:30:00+09:00,115280,115350,115250,115290
2025-08-05T07:45:00+09:00,115290,115440,115290,115440
2025-08-05T08:00:00+09:00,115440,115460,115390,115440
2025-08-05T08:15:00+09:00,115460,115460,115390,115420
2025-08-05T08:30:00+09:00,115390,115410,115350,115350
2025-08-05T08:45:00+09:00,115350,115350,115140,115200
2025-08-05T09:00:00+09:00,115190,115220,115080,115150
2025-08-05T09:15:00+09:00,115130,115130,114990,115010
2025-08-05T09:30:00+09:00,115010,115180,114980,115010
2025-08-05T09:45:00+09:00,115000,115080,114940,114970
2025-08-05T10:00:00+09:00,114950,115140,114950,115060
2025-08-05T10:15:00+09:00,115070,115080,114920,115000
2025-08-05T10:30:00+09:00,114960,114980,114850,114970
2025-08-05T10:45:00+09:00,114980,114980,114820,114820
2025-08-05T11:00:00+09:00,114830,114900,114780,114780
2025-08-05T11:15:00+09:00,114780,114820,114760,114760
2025-08-05T11:30:00+09:00,114760,114800,114750,114750
2025-08-05T11:45:00+09:00,114770,114900,114760,114820
2025-08-05T12:00:00+09:00,114850,114850,114510,114570
2025-08-05T12:15:00+09:00,114560,114590,114410,114450
2025-08-05T12:30:00+09:00,114450,114500,114370,114440
2025-08-05T12:45:00+09:00,114440,114440,114370,114370
2025-08-05T13:00:00+09:00,114370,114500,114350,114500
2025-08-05T13:15:00+09:00,114490,114500,114340,114360
2025-08-05T13:30:00+09:00,114360,114370,114280,114340
2025-08-05T13:45:00+09:00,114340,114480,114340,114450
2025-08-05T14:00:00+09:00,114440,114550,114430,114540
2025-08-05T14:15:00+09:00,114540,114540,114450,114490
2025-08-05T14:30:00+09:00,114490,114520,114360,114360
2025-08-05T14:45:00+09:00,114370,114520,114370,114480
2025-08-05T15:00:00+09:00,114500,114550,114480,114550
2025-08-05T15:15:00+09:00,114540,114600,114540,114580
2025-08-05T15:30:00+09:00,114570,114580,114400,114410
2025-08-05T15:45:00+09:00,114410,114410,114200,114270
2025-08-05T16:00:00+09:00,114240,114390,114230,114380
2025-08-05T16:15:00+09:00,114390,114490,114340,114340
2025-08-05T16:30:00+09:00,114330,114350,113860,114130
2025-08-05T16:45:00+09:00,114170,114280,114070,114110
2025-08-05T17:00:00+09:00,114110,114190,114030,114120
2025-08-05T17:15:00+09:00,114120,114460,114120,114460
2025-08-05T17:30:00+09:00,114480,114580,114400,114420
2025-08-05T17:45:00+09:00,114410,114420,114330,114350
2025-08-05T18:00:00+09:00,114380,114540,114380,114540
2025-08-05T18:15:00+09:00,114530,114650,114510,114650
2025-08-05T18:30:00+09:00,114660,114850,114620,114780
2025-08-05T18:45:00+09:00,114860,114880,114710,114770
2025-08-05T19:00:00+09:00,114830,114850,114690,114710
2025-08-05T19:15:00+09:00,114720,115130,114720,115080
2025-08-05T19:30:00+09:00,115090,115130,114990,115040
2025-08-05T19:45:00+09:00,115040,115040,114940,114940
2025-08-05T20:00:00+09:00,114940,114950,114840,114870
2025-08-05T20:15:00+09:00,114880,114990,114880,114990
2025-08-05T20:30:00+09:00,115000,115050,114870,115030
2025-08-05T20:45:00+09:00,115020,115020,114850,114910
2025-08-05T21:00:00+09:00,114910,114970,114860,114970
2025-08-05T21:15:00+09:00,114960,114960,114480,114590
2025-08-05T21:30:00+09:00,114590,114590,113580,113980
2025-08-05T21:45:00+09:00,113950,114140,113950,114020
2025-08-05T22:00:00+09:00,114010,114140,113960,114060
2025-08-05T22:15:00+09:00,114070,114230,114070,114190
2025-08-05T22:30:00+09:00,114200,114460,114130,114360
2025-08-05T22:45:00+09:00,114400,114590,114350,114420
2025-08-05T23:00:00+09:00,114420,114460,113770,113900
2025-08-05T23:15:00+09:00,113900,113900,113210,113300
2025-08-05T23:30:00+09:00,113290,113310,112780,112820
2025-08-05T23:45:00+09:00,112830,113140,112720,113090
2025-08-06T00:00:00+09:00,113070,113300,112770,113300
2025-08-06T00:15:00+09:00,113250,113320,112920,113010
2025-08-06T00:30:00+09:00,113050,113120,112780,112840
2025-08-06T00:45:00+09:00,112840,113060,112780,113010
2025-08-06T01:00:00+09:00,112990,113210,112930,113180
2025-08-06T01:15:00+09:00,113210,113310,113140,113290
2025-08-06T01:30:00+09:00,113280,113420,112930,113110
2025-08-06T01:45:00+09:00,113110,113280,112960,113280
2025-08-06T02:00:00+09:00,113280,113310,113210,113310
2025-08-06T02:15:00+09:00,113330,113580,113330,113530
2025-08-06T02:30:00+09:00,113530,113610,113450,113460
2025-08-06T02:45:00+09:00,113450,113700,113380,113680
2025-08-06T03:00:00+09:00,113700,113730,113600,113600
2025-08-06T03:15:00+09:00,113580,113680,113460,113500
2025-08-06T03:30:00+09:00,113470,113590,113450,113450
2025-08-06T03:45:00+09:00,113500,113700,113360,113700
2025-08-06T04:00:00+09:00,113710,113830,113710,113710
2025-08-06T04:15:00+09:00,113710,113780,113650,113680
2025-08-06T04:30:00+09:00,113690,113740,113650,113690
2025-08-06T04:45:00+09:00,113680,113780,113510,113720
2025-08-06T05:00:00+09:00,113690,113890,113690,113890
2025-08-06T05:15:00+09:00,113860,114050,113860,114050
2025-08-06T05:30:00+09:00,114050,114050,113730,113730
2025-08-06T05:45:00+09:00,113730,113740,113610,113730
2025-08-06T06:00:00+09:00,113730,113960,113730,113790
2025-08-06T06:15:00+09:00,113780,113930,113720,113930
2025-08-06T06:30:00+09:00,113920,113930,113790,113790
2025-08-06T06:45:00+09:00,113790,113790,113660,113690
2025-08-06T07:00:00+09:00,113680,113870,113400,113870
2025-08-06T07:15:00+09:00,113850,113920,113830,113920
2025-08-06T07:30:00+09:00,113930,114000,113930,113980
2025-08-06T07:45:00+09:00,113980,114060,113970,114020
2025-08-06T08:00:00+09:00,114020,114160,113990,114140
2025-08-06T08:15:00+09:00,114150,114200,114070,114110
2025-08-06T08:30:00+09:00,114140,114270,114090,114230
2025-08-06T08:45:00+09:00,114210,114250,114160,114180
2025-08-06T09:00:00+09:00,114190,114230,114020,114070
2025-08-06T09:15:00+09:00,114070,114100,113960,113960
